taskID,promptID,sysPrompt,userPrompt
LLL.d18.s4_100,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Here, we show that PROTEIN1 binds near the PROTEIN2 transcriptional start site, to act as a repressor.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s5_101,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: We show that PROTEIN1 binds to two sites that span the -35 region of the PROTEIN2 promoter.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s6_102,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: These results suggest that a rising level of PROTEIN1 in sporulating cells may first activate PROTEIN2 transcription from the upstream site then repress transcription as the downstream site becomes occupied.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d19.s0_103,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN1 transcription also requires the DNA binding protein PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d19.s1_104,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: In contrast, PROTEIN1 is transcribed in the forespore compartment by RNA polymerase with the forespore-specific PROTEIN2 and appears to give a monocistronic transcript.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_105,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN2 PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_106,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN2 thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_107,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_108,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN2 by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_109,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN2 antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_110,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN1 PROTEIN2 thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_111,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN1 PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_112,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN1 by stimulating the transcription of PROTEIN2 PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_113,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN1 PROTEIN thereby increasing the production of the PROTEIN2 antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_114,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN1 thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_115,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN1 by stimulating the transcription of PROTEIN PROTEIN2 thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_116,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN1 thereby increasing the production of the PROTEIN2 antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_117,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN1 by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_118,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN1 antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_119,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN1 by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN2 antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d21.s0_120,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: This stress-induced increase in PROTEIN1 expression is absolutely dependent on the alternative sigma factor PROTEIN2 which controls a large stationary-phase and stress regulon.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d22.s0_121,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN1 also contributes to the expression of PROTEIN2 a putative membrane-bound glucosyl transferase that is partially controlled by the PROTEIN stress response sigma factor.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d22.s0_122,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN also contributes to the expression of PROTEIN1 a putative membrane-bound glucosyl transferase that is partially controlled by the PROTEIN2 stress response sigma factor.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d22.s0_123,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence:  PROTEIN1 also contributes to the expression of PROTEIN a putative membrane-bound glucosyl transferase that is partially controlled by the PROTEIN2 stress response sigma factor.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d23.s0_124,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Transcriptional studies showed that PROTEIN1 is strongly induced in response to heat, ethanol and salt stress or after starvation for glucose in a PROTEIN2 dependent manner.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_125,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Furthermore, PROTEIN1 and PROTEIN seemed to be induced after phosphate starvation in the wild type in a PROTEIN2 dependent manner and in the sigB mutant probably via PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_126,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Furthermore, PROTEIN1 and PROTEIN seemed to be induced after phosphate starvation in the wild type in a PROTEIN dependent manner and in the sigB mutant probably via PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_127,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Furthermore, PROTEIN1 and PROTEIN2 seemed to be induced after phosphate starvation in the wild type in a PROTEIN dependent manner and in the sigB mutant probably via PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_128,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Furthermore, PROTEIN and PROTEIN seemed to be induced after phosphate starvation in the wild type in a PROTEIN1 dependent manner and in the sigB mutant probably via PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_129,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Furthermore, PROTEIN and PROTEIN1 seemed to be induced after phosphate starvation in the wild type in a PROTEIN2 dependent manner and in the sigB mutant probably via PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_130,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Furthermore, PROTEIN and PROTEIN1 seemed to be induced after phosphate starvation in the wild type in a PROTEIN dependent manner and in the sigB mutant probably via PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d25.s0_131,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: The expression of the PROTEIN1 operon was induced by the presence of isoleucine or valine in the growth medium and depended upon the presence of the sigma factor PROTEIN2 a member of the sigma 54 family.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d26.s0_132,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: From these results we conclude that PROTEIN1 negatively regulates PROTEIN2 expression by preventing PROTEIN driven transcription of PROTEIN possibly through interaction with the control region.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d26.s0_133,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: From these results we conclude that PROTEIN negatively regulates PROTEIN1 expression by preventing PROTEIN2 driven transcription of PROTEIN possibly through interaction with the control region.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d26.s0_134,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: From these results we conclude that PROTEIN negatively regulates PROTEIN1 expression by preventing PROTEIN driven transcription of PROTEIN2 possibly through interaction with the control region.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d26.s0_135,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: From these results we conclude that PROTEIN1 negatively regulates PROTEIN expression by preventing PROTEIN2 driven transcription of PROTEIN possibly through interaction with the control region.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d26.s0_136,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: From these results we conclude that PROTEIN1 negatively regulates PROTEIN expression by preventing PROTEIN driven transcription of PROTEIN2 possibly through interaction with the control region.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d26.s0_137,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: From these results we conclude that PROTEIN negatively regulates PROTEIN expression by preventing PROTEIN1 driven transcription of PROTEIN2 possibly through interaction with the control region.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d26.s1_138,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: We have shown previously that the transcription of PROTEIN1 is driven by an alternative sigma factor, PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s0_139,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: DNase I footprinting showed that PROTEIN binds strongly to two sites in the PROTEIN1 promoter region, binds weakly to one site in the PROTEIN2 promoter, and does not bind specifically to PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s0_140,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: DNase I footprinting showed that PROTEIN1 binds strongly to two sites in the PROTEIN promoter region, binds weakly to one site in the PROTEIN2 promoter, and does not bind specifically to PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s0_141,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: DNase I footprinting showed that PROTEIN binds strongly to two sites in the PROTEIN promoter region, binds weakly to one site in the PROTEIN1 promoter, and does not bind specifically to PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s0_142,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: DNase I footprinting showed that PROTEIN1 binds strongly to two sites in the PROTEIN2 promoter region, binds weakly to one site in the PROTEIN promoter, and does not bind specifically to PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s0_143,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: DNase I footprinting showed that PROTEIN binds strongly to two sites in the PROTEIN1 promoter region, binds weakly to one site in the PROTEIN promoter, and does not bind specifically to PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s0_144,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: DNase I footprinting showed that PROTEIN1 binds strongly to two sites in the PROTEIN promoter region, binds weakly to one site in the PROTEIN promoter, and does not bind specifically to PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s1_145,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Transcription of the PROTEIN PROTEIN and PROTEIN genes by final PROTEIN1 RNA polymerase is activated by a small, DNA-binding protein called PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s1_146,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Transcription of the PROTEIN PROTEIN1 and PROTEIN genes by final PROTEIN2 RNA polymerase is activated by a small, DNA-binding protein called PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s1_147,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Transcription of the PROTEIN1 PROTEIN and PROTEIN genes by final PROTEIN2 RNA polymerase is activated by a small, DNA-binding protein called PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d27.s1_148,S2A01,"Distill the ""objective and non-personal"" information from the text. Filter out any subjective opinions, market popularity, cost considerations, or irrelevant background information. Extract only objective clinical facts, experimental data, and statistical evidence.Then Determined the Task only by the filterd facts
","Sentence: Transcription of the PROTEIN PROTEIN and PROTEIN1 genes by final PROTEIN2 RNA polymerase is activated by a small, DNA-binding protein called PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d0.s0_0,S2A02,"Step 1: Rewrite the text to include only the sentences or clauses that directly describe the relationship between [Entity A] and [Entity B]. Remove all background context, citations, and information about other unrelated entities.
Step 2: Based strictly on your rewritten text, determine the specific relationship between them (e.g., Treatment, Adverse Effect, or No Relation)
","Sentence: In vivo studies of the activity of four of the kinases, KinA, KinC, KinD (ykvD) and KinE (ykrQ), using abrB transcription as an indicator of Spo0A~P level, revealed that PROTEIN1 and PROTEIN were responsible for PROTEIN2 production during the exponential phase of growth in the absence of KinA and KinB.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d0.s0_1,S2A02,"Step 1: Rewrite the text to include only the sentences or clauses that directly describe the relationship between [Entity A] and [Entity B]. Remove all background context, citations, and information about other unrelated entities.
Step 2: Based strictly on your rewritten text, determine the specific relationship between them (e.g., Treatment, Adverse Effect, or No Relation)
","Sentence: In vivo studies of the activity of four of the kinases, KinA, KinC, KinD (ykvD) and KinE (ykrQ), using abrB transcription as an indicator of Spo0A~P level, revealed that PROTEIN1 and PROTEIN2 were responsible for PROTEIN production during the exponential phase of growth in the absence of KinA and KinB.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d0.s0_2,S2A02,"Step 1: Rewrite the text to include only the sentences or clauses that directly describe the relationship between [Entity A] and [Entity B]. Remove all background context, citations, and information about other unrelated entities.
Step 2: Based strictly on your rewritten text, determine the specific relationship between them (e.g., Treatment, Adverse Effect, or No Relation)
","Sentence: In vivo studies of the activity of four of the kinases, KinA, KinC, KinD (ykvD) and KinE (ykrQ), using abrB transcription as an indicator of Spo0A~P level, revealed that PROTEIN and PROTEIN1 were responsible for PROTEIN2 production during the exponential phase of growth in the absence of KinA and KinB.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
